episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
115,24972,50.0,339,0.9101007999999999,True,False
116,25303,105.0,331,0.9089092,True,False
117,25493,10.0,190,0.9082252,True,False
118,25695,80.0,202,0.907498,True,False
119,25906,35.0,211,0.9067384,True,False
120,26084,55.0,178,0.9060976000000001,True,False
121,26260,20.0,176,0.905464,True,False
122,26403,15.0,143,0.9049492,True,False
123,26558,15.0,155,0.9043912000000001,True,False
124,26733,105.0,175,0.9037612,True,False
125,26897,35.0,164,0.9031708,True,False
126,27080,75.0,183,0.902512,True,False
127,27321,35.0,241,0.9016444,True,False
128,27503,20.0,182,0.9009892,True,False
129,27861,265.0,358,0.8997004,True,False
130,27980,15.0,119,0.899272,True,False
131,28249,40.0,269,0.8983036,True,False
132,28456,50.0,207,0.8975584,True,False
133,28920,120.0,464,0.895888,True,False
134,29071,5.0,151,0.8953444,True,False
135,29212,15.0,141,0.8948368,True,False
136,29299,0.0,87,0.8945236,True,False
137,29704,90.0,405,0.8930656,True,False
138,30072,65.0,368,0.8917408,True,False
139,30289,45.0,217,0.8909596,True,False
140,30477,15.0,188,0.8902828,True,False
141,30631,75.0,154,0.8897284,True,False
142,30827,35.0,196,0.8890228,True,False
143,30979,30.0,152,0.8884756,True,False
144,31134,15.0,155,0.8879176,True,False
145,31274,5.0,140,0.8874136,True,False
146,31451,105.0,177,0.8867764,True,False
147,31691,60.0,240,0.8859124,True,False
148,31847,30.0,156,0.8853508,True,False
149,32020,35.0,173,0.884728,True,False
150,32168,50.0,148,0.8841952,True,False
151,32293,5.0,125,0.8837452,True,False
